  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.2500,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000
 -0.0000, -0.0000, -0.0001,  0.0000, -0.0000,  0.2505, -0.0171, -0.0001, -0.0001,  0.0000, -0.0008,  0.0944
 -0.0000, -0.0000, -0.0003,  0.0000,  0.0000,  0.2519, -0.0309, -0.0001, -0.0002,  0.0000,  0.0035,  0.1812
 -0.0000, -0.0000, -0.0007,  0.0000,  0.0001,  0.2541, -0.0413, -0.0001, -0.0003, -0.0000,  0.0127,  0.2605
 -0.0000, -0.0000, -0.0011,  0.0000,  0.0003,  0.2570, -0.0482, -0.0002, -0.0003, -0.0001,  0.0270,  0.3322
 -0.0000, -0.0000, -0.0016, -0.0000,  0.0006,  0.2607, -0.0518, -0.0002, -0.0002, -0.0001,  0.0463,  0.3964
 -0.0000, -0.0000, -0.0022, -0.0000,  0.0012,  0.2650, -0.0520, -0.0002, -0.0001, -0.0002,  0.0707,  0.4531
 -0.0000, -0.0000, -0.0027, -0.0000,  0.0021,  0.2697, -0.0488, -0.0002,  0.0000, -0.0004,  0.1000,  0.5022
 -0.0000, -0.0000, -0.0031, -0.0000,  0.0032,  0.2750, -0.0422, -0.0002,  0.0002, -0.0005,  0.1344,  0.5438
 -0.0000, -0.0000, -0.0035, -0.0000,  0.0048,  0.2806, -0.0322, -0.0002,  0.0004, -0.0007,  0.1737,  0.5779
 -0.0000, -0.0000, -0.0038, -0.0000,  0.0067,  0.2865, -0.0189, -0.0002,  0.0007, -0.0009,  0.2181,  0.6044
  0.0000, -0.0000, -0.0039, -0.0000,  0.0091,  0.2926, -0.0046, -0.0002,  0.0010, -0.0011,  0.2627,  0.6211
  0.0000, -0.0000, -0.0039, -0.0000,  0.0120,  0.2989,  0.0083, -0.0002,  0.0013, -0.0013,  0.3026,  0.6257
  0.0000, -0.0000, -0.0037, -0.0001,  0.0152,  0.3051,  0.0196, -0.0002,  0.0015, -0.0014,  0.3378,  0.6182
  0.0000, -0.0000, -0.0035, -0.0001,  0.0187,  0.3112,  0.0293, -0.0001,  0.0017, -0.0015,  0.3683,  0.5987
  0.0001, -0.0000, -0.0031, -0.0001,  0.0225,  0.3170,  0.0376, -0.0001,  0.0019, -0.0017,  0.3941,  0.5671
  0.0001, -0.0000, -0.0027, -0.0001,  0.0266,  0.3225,  0.0444, -0.0001,  0.0020, -0.0018,  0.4152,  0.5233
